Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
256551,"MOTOSSERRA INDUSTRIAL , POTÊNCIA 3,6 KW, COMBUSTÍVEL MOTOR GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 0,68 L, CILINDRADA MOTOR 72,2 CC, CARACTERÍSTICAS ADICIONAIS SABRE DE 33 CM, PASSO DA CORRENTE DE 3/8 POL",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,09919: MOTOSSERRA INDUSTRIAL                                                                               ,Ativo,Não
256994,"BANCADA PROFISSIONAL , MATERIAL MADEIRA COMPENSADA MULTILAMINADA, COMPRIMENTO 2040 MM, LARGURA 900 MM, ALTURA 0,90 M, ESPESSURA 30 MM, COMPONENTES GAVETEIRO FIXO, COM 4 GAVETAS E UMA PRATELEIRA",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
256995,"BANCADA PROFISSIONAL , MATERIAL MADEIRA COMPENSADA MULTILAMINADA, COMPRIMENTO 2720 MM, LARGURA 600 MM, ALTURA 0,90 M, ESPESSURA 30 MM, COMPONENTES GAVETEIRO FIXO DE 3 GAVETAS COM CHAVE; GAVETEIRO",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
263411,"JUNTA CILINDRO , REFERÊNCIA 11190292301, APLICAÇÃO MOTOSERRA MODELO 038 MAGNUN",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17544: JUNTA CILINDRO                                                                                      ,Ativo,Não
263412,"PROTETOR MÃO , REFERÊNCIA 11190071008, APLICAÇÃO MOTOSERRA MODELO 038 MAGNUN",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17545: PROTETOR MÃO                                                                                        ,Ativo,Não
263413,"JUNTA SILENCIADOR , REFERÊNCIA 11251490601, APLICAÇÃO MOTOSERRA MODELO 038 MAGNUN",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17546: JUNTA SILENCIADOR                                                                                   ,Ativo,Não
263594,"PARAFUSO PARA MOTOSERRA , TIPO USO PROTETOR MÃO, REFERÊNCIA 90223131030, APLICAÇÃO MOTOSERRA MODELO 038 MAGNUN",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17559: PARAFUSO PARA MOTOSERRA                                                                             ,Ativo,Não
263596,"PARAFUSO PARA MOTOSERRA , TIPO USO BATENTE DE GARRAS, REFERÊNCIA 92162610700, APLICAÇÃO MOTOSERRA MODELO 051 ELETRONIC",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17559: PARAFUSO PARA MOTOSERRA                                                                             ,Ativo,Não
263597,"PARAFUSO PARA MOTOSERRA , TIPO USO TAMPA DO FREIO, REFERÊNCIA 90223190660, APLICAÇÃO MOTOSERRA MODELO 051 ELETRONIC",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17559: PARAFUSO PARA MOTOSERRA                                                                             ,Ativo,Não
263607,"PEÇA / ACESSÓRIO - MOTOSERRA , TIPO TAMPA TANQUE DE ÓLEO, REFERÊNCIA 6654513804, APLICAÇÃO MOTOSERRA MODELO 133 INTERTEC",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17560: PEÇA / ACESSÓRIO - MOTOSERRA                                                                        ,Ativo,Não
263608,"PEÇA / ACESSÓRIO - MOTOSERRA , TIPO MOLA DE RETRAÇÃO, REFERÊNCIA 1441635006, APLICAÇÃO MOTOSERRA MODELO 133 INTERTEC",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17560: PEÇA / ACESSÓRIO - MOTOSERRA                                                                        ,Ativo,Não
