Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
230207,"EMPUNHADURA METRALHADORA, MATERIAL PLÁSTICO ENDURECIDO  COMPONENTES MECANISMO DE DISPARO E SELETOR DE 4 POSIÇÕES  APLICAÇÃO SISTEMA DE DISPARO DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14115: EMPUNHADURA METRALHADORA                                                                            ",Ativo,Não
230208,"EXTRATOR CÁPSULA, MATERIAL AÇO ENDURECIDO  TIPO GARRA  TIPO ACIONAMENTO POR MOLA  FUNÇÃO EXTRAIR CÁPSULA DEFLAGRADA INTERIOR DA CÂMARA  APLICAÇÃO SISTEMA DE EXTRAÇÃO DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13796: EXTRATOR CÁPSULA                                                                                    ",Ativo,Não
230217,"MOLA EXTRATOR, MATERIAL AÇO FLEXÍVEL  TIPO ESPIRAL  FUNÇÃO ACIONAR EXTRATOR  APLICAÇÃO SISTEMA DE EXTRAÇÃO DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13808: MOLA EXTRATOR                                                                                       ",Ativo,Não
230259,"MOLA PERCUSSOR, MATERIAL AÇO FLEXÍVEL  FUNÇÃO RETORNAR PERCUSSOR À POSIÇÃO INICIAL  APLICAÇÃO SISTEMA DE DISPARO DA SUBMETRALHADORA HK MP5A5  TIPO ESPIRAL","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14123: MOLA PERCUSSOR                                                                                      ",Ativo,Não
230260,"PERCUSSOR, MATERIAL AÇO  TIPO HASTE  FUNÇÃO ACIONAR A ESPOLETA DO CARTUCHO  APLICAÇÃO SISTEMA DE DISPARO DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13810: PERCUSSOR                                                                                           ",Ativo,Não
230261,"SUPORTE ROLETE, MATERIAL AÇO  FUNÇÃO FIXAR ROLETE NA CABEÇA DO FERROLHO","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14129: SUPORTE ROLETE                                                                                      ",Ativo,Não
230262,"GUARDA-MÃO SUBMETRALHADORA, MATERIAL PLÁSTICO INJETADO  APLICAÇÃO SISTEMA DE EMPUNHADURA DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14124: GUARDA-MÃO SUBMETRALHADORA                                                                          ",Ativo,Não
230263,"BANDOLEIRA, MATERIAL LONA  APLICAÇÃO SISTEMA DE TRANSPORTE DA SUBMETRALHADORA HK MP5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14125: BANDOLEIRA                                                                                          ",Ativo,Não
230576,"FACA OPERAÇÃO TÁTICA, MATERIAL LÂMINA AÇO CARBONO (LIGA DO TIPO SIGO)  MATERIAL GUARDA LATÃO  MATERIAL POMO LATÃO  MATERIAL CABO MADEIRA  MATERIAL BAINHA EXTERIOR COURO  COR BAINHA PRETA  COMPRIMENTO FIO LÂMINA 20 CM COMPRIMENTO CABO 12,50 CM ESPESSURA LÂMINA 5 MM TÊMPERA LÂMINA 58 HRC  APLICAÇÃO COMANDO OPERAÇÕES TÁTICAS  CARACTERÍSTICAS ADICIONAIS DESBASTE DO FIO TIPO HOLLOW GROUND/DESBASTE PARTE","10: ARMAMENTO                                                                                                               ","1095: ARMAMENTOS DIVERSOS                                                                                                     ","14174: FACA OPERAÇÃO TÁTICA                                                                                ",Ativo,Não
233416,"EXTRATOR CÁPSULA, MATERIAL AÇO ENDURECIDO  TIPO GARRA  TIPO ACIONAMENTO POR MOLA  FUNÇÃO EXTRAIR CÁPSULA DEFLAGRADA INTERIOR DA CÂMARA  APLICAÇÃO PISTOLA TAURUS - MOD.PT92AF","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13796: EXTRATOR CÁPSULA                                                                                    ",Ativo,Não
