Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
304219,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA VINÍLICA, COMPRIMENTO 200 CM, LARGURA 125 CM, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO ANTI-UV","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
304220,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA VINÍLICA, COMPRIMENTO 100 CM, LARGURA 70 CM, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO ANTI-UV","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
306282,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA NIGTH E DAY, COMPRIMENTO 170 CM, LARGURA 120 CM, APLICAÇÃO EVENTOS, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL/COM RECORTE ELETRÔNICO E ILHOSES","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
307120,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA COM ACABAMENTO, COMPRIMENTO 2 M, LARGURA 1 M, QUANTIDADE CORES POLICROMIA, APLICAÇÃO PARA DIVULGAÇÃO DE INFORMAÇÕES, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
307121,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA COM ACABAMENTO, COMPRIMENTO 90 CM, LARGURA 45 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO PARA DIVULGAÇÃO DE INFORMAÇÕES, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
307122,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA COM ACABAMENTO, COMPRIMENTO 60 CM, LARGURA 30 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO PARA DIVULGAÇÃO DE INFORMAÇÕES, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
309142,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA VINÍLICA, COMPRIMENTO 554 CM, LARGURA 77 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO EVENTOS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
309143,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA VINÍLICA, COMPRIMENTO 100 CM, LARGURA 175 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO EVENTOS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
309144,"CARTAZ , MATERIAL PAPEL COUCHÊ LISO, GRAMATURA 90 G/M2, TAMANHO A3, CARACTERÍSTICAS ADICIONAIS POLICROMIA/ABERTO/EVENTOS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,04659: CARTAZ                                                                                              ,Ativo,Não
310770,"DICIONÁRIO , AUTOR RICARDO PIGNATARI, TIPO FINANÇAS, ACABAMENTO BROCHURA, ALTURA 18 CM, LARGURA 12 CM, PROFUNDIDADE 2 CM, ORIGEM BRASIL, TIPO IDIOMA PORTUGUÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
