Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
49832,"METALIZADOR POR CENTELHA , METALIZADOR POR CENTELHA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3433: EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DE  METALIZAÇÃO                                                   ",09688: METALIZADOR POR CENTELHA                                                                            ,Ativo,Não
49840,"MAQUINA DE RECUPERAR FUNDENTE , MAQUINA DE RECUPERAR FUNDENTE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,09216: MAQUINA DE RECUPERAR FUNDENTE                                                                       ,Ativo,Não
49867,"PAINEL DE SOLDAGEM , PAINEL DE SOLDAGEM NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,10304: PAINEL DE SOLDAGEM                                                                                  ,Ativo,Não
49875,"FLUXO SOLDA , PASTA DE SOLDA FORTE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",01137: FLUXO SOLDA                                                                                         ,Ativo,Não
49883,"DECAPANTE SOLDA , DECAPANTE DE SOLDA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",06044: DECAPANTE SOLDA                                                                                     ,Inativo,Não
49891,"MAQUINA INDUSTRIAL DE DOBRAR FITA DE METAL , MAQUINA INDUSTRIAL DE DOBRAR FITA DE MET NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,09272: MAQUINA INDUSTRIAL DE DOBRAR FITA DE METAL                                                          ,Ativo,Não
49905,"MAQUINA INDUSTRIAL DE DOBRAR FIO DE METAL , MAQUINA INDUSTRIAL DE DOBRAR FIO DE META NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,09271: MAQUINA INDUSTRIAL DE DOBRAR FIO DE METAL                                                           ,Inativo,Não
49913,"MAQUINA INDUSTRIAL DE MODELAR FIO DE METAL , MAQUINA INDUSTRIAL DE MODELAR FIO DE MET NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,09291: MAQUINA INDUSTRIAL DE MODELAR FIO DE METAL                                                          ,Ativo,Não
49921,"MAQUINA INDUSTRIAL DE MODELAR FITA DE METAL , MAQUINA INDUSTRIAL DE MODELAR FITA DE ME NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,09292: MAQUINA INDUSTRIAL DE MODELAR FITA DE METAL                                                         ,Ativo,Não
49930,"PRENSA AXIAL MANUAL , PRENSA AXIAL MANUAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3444: PRENSAS MANUAIS                                                                                                         ,11173: PRENSA AXIAL MANUAL                                                                                 ,Ativo,Não
49956,"PRENSA FORJADORA , PRENSA FORJADORA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3446: FORJAS MECÂNICAS E MARTELOS PARA FORJAS                                                                                 ,11180: PRENSA FORJADORA                                                                                    ,Ativo,Não
49964,"TORNO DE REPUXAR MATERIAL METALICO INDUSTRIAL , TORNO DE REPUXAR MATERIAL METALICO INDUS NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3449: MÁQUINAS AUXILIARES PARA MODELAGEM E CORTE DE METAL                                                                     ,12824: TORNO DE REPUXAR MATERIAL METALICO INDUSTRIAL                                                       ,Ativo,Não
