Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
191075,"EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS , EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VAR NOME",10: ARMAMENTO                                                                                                               ,1075: EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS                                                                 ,16668: EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS                                             ,Inativo,Não
191080,"ACESSÓRIO/EQUIPAMENTO CAMUFLAGEM E DISSIMULAÇÃO , EQUIPAMENTOS DE CAMUFLAGEM E DE DISSIMUL NOME",10: ARMAMENTO                                                                                                               ,1080: EQUIPAMENTOS DE CAMUFLAGEM E DE DISSIMULAÇÃO                                                                            ,16669: ACESSÓRIO/EQUIPAMENTO CAMUFLAGEM E DISSIMULAÇÃO                                                     ,Ativo,Não
191090,"CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES , CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAI NOME",10: ARMAMENTO                                                                                                               ,1090: CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES                                                                       ,16670: CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES                                                   ,Inativo,Não
227483,"REFORÇADOR TIRO FESTIM , MATERIAL AÇO FLEXÍVEL, TIPO ESPIRAL, FUNÇÃO BLOQUEAR SAÍDA CANO ARMA, FIM MANTER PRESSÃO, APLICAÇÃO FUZIL CALIBRE 5,56 MM/MODELO M16 A 2",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13799: REFORÇADOR TIRO FESTIM                                                                              ,Ativo,Não
227485,"MOLA EJETOR , MATERIAL AÇO FLEXÍVEL, TIPO ESPIRAL, FUNÇÃO PERMITIR MOVIMENTO EJETOR, APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM /",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13800: MOLA EJETOR                                                                                         ,Ativo,Não
227486,"EJETOR , MATERIAL AÇO CARBONO, FUNÇÃO LIBERAR CÁPSULA DEFLAGRADA DA GARRA DE EJEÇÃO, APLICAÇÃO SISTEMA TOMADA GASES CARABINA CALIBRE 5,56 MM",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13801: EJETOR                                                                                              ,Ativo,Não
227487,"PINO SEGURANÇA MIRA , MATERIAL AÇO CARBONO, FUNÇÃO FIXAR REGULAGEM MIRA DIANTEIRA, APLICAÇÃO SISTEMA PONTARIA CARABINA CALIBRE 5,56 MM/ MODELO",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13802: PINO SEGURANÇA MIRA                                                                                 ,Ativo,Não
227488,"PINO TUBO TOMADA GÁS , MATERIAL AÇO CARBONO, FUNÇÃO FIXAR TUBO DE GÁS, APLICAÇÃO SISTEMA TOMADA GASES CARABINA CALIBRE 5,56 MM",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13803: PINO TUBO TOMADA GÁS                                                                                ,Ativo,Não
227505,"ANEL FERROLHO , MATERIAL AÇO, FUNÇÃO VEDAR GASES DO FERROLHO, APLICAÇÃO SISTEMA ALIMENTAÇÃO CARABINA CALIBRE 5,56 MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13794: ANEL FERROLHO                                                                                       ,Ativo,Não
227506,"CHAVE FERROLHO , MATERIAL AÇO CARBONO, FUNÇÃO FIXAR CABEÇA DO FERROLHO AO FERROLHO, APLICAÇÃO SISTEMA ALIMENTAÇÃO CARABINA CALIBRE 5,56 MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13795: CHAVE FERROLHO                                                                                      ,Ativo,Não
227507,"EXTRATOR CÁPSULA , MATERIAL AÇO CARBONO, TIPO GARRA, TIPO ACIONAMENTO POR MOLA, FUNÇÃO EXTRAIR CÁPSULA DEFLAGRADA INTERIOR DA CÂMARA, APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13796: EXTRATOR CÁPSULA                                                                                    ,Ativo,Não
227508,"PERCUSSOR , MATERIAL AÇO, TIPO HASTE, FUNÇÃO ACIONAR ESPOLETA DA MUNIÇÃO, APLICAÇÃO SISTEMA DISPARO CARABINA CALIBRE 5,56MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13810: PERCUSSOR                                                                                           ,Ativo,Não
227510,"INSERSOR MOLA EXTRATOR , MATERIAL BORRACHA, TIPO CALÇO, FUNÇÃO FIXAR MOLA DO EXTRATOR, APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13809: INSERSOR MOLA EXTRATOR                                                                              ,Ativo,Não
227511,"MOLA EXTRATOR , MATERIAL AÇO FLEXÍVEL, TIPO ESPIRAL, FUNÇÃO ACIONAR EXTRATOR, APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13808: MOLA EXTRATOR                                                                                       ,Ativo,Não
227523,"TUBO TOMADA GÁS , MATERIAL AÇO RÍGIDO, FUNÇÃO ENCAMINHAR GASES RESULTANTES CÁPSULA DEFLAGRADA, APLICAÇÃO SISTEMA TOMADA GASES ALIMENTAÇÃO CARABINA",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,13797: TUBO TOMADA GÁS                                                                                     ,Ativo,Não
